segment_uid,split,class,video_id,segment_id,num_frames,segment_path
test_Fighting_Fighting003_x264_seg_0005,test,Fighting,Fighting003_x264,seg_0005,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0005
test_Fighting_Fighting003_x264_seg_0006,test,Fighting,Fighting003_x264,seg_0006,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0006
test_Fighting_Fighting003_x264_seg_0007,test,Fighting,Fighting003_x264,seg_0007,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0007
test_Fighting_Fighting003_x264_seg_0008,test,Fighting,Fighting003_x264,seg_0008,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0008
test_Fighting_Fighting003_x264_seg_0009,test,Fighting,Fighting003_x264,seg_0009,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0009
test_Fighting_Fighting003_x264_seg_0010,test,Fighting,Fighting003_x264,seg_0010,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0010
test_Fighting_Fighting003_x264_seg_0011,test,Fighting,Fighting003_x264,seg_0011,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0011
test_Fighting_Fighting003_x264_seg_0012,test,Fighting,Fighting003_x264,seg_0012,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0012
test_Fighting_Fighting003_x264_seg_0013,test,Fighting,Fighting003_x264,seg_0013,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0013
test_Fighting_Fighting003_x264_seg_0014,test,Fighting,Fighting003_x264,seg_0014,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0014
test_Fighting_Fighting003_x264_seg_0015,test,Fighting,Fighting003_x264,seg_0015,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0015
test_Fighting_Fighting003_x264_seg_0016,test,Fighting,Fighting003_x264,seg_0016,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0016
test_Fighting_Fighting003_x264_seg_0017,test,Fighting,Fighting003_x264,seg_0017,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0017
test_Fighting_Fighting003_x264_seg_0018,test,Fighting,Fighting003_x264,seg_0018,16,/content/data/segments_16/test/Fighting/Fighting003_x264/seg_0018
test_NormalVideos_Normal_Videos_003_x264_seg_0000,test,NormalVideos,Normal_Videos_003_x264,seg_0000,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0000
test_NormalVideos_Normal_Videos_003_x264_seg_0001,test,NormalVideos,Normal_Videos_003_x264,seg_0001,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0001
test_NormalVideos_Normal_Videos_003_x264_seg_0002,test,NormalVideos,Normal_Videos_003_x264,seg_0002,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0002
test_NormalVideos_Normal_Videos_003_x264_seg_0003,test,NormalVideos,Normal_Videos_003_x264,seg_0003,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0003
test_NormalVideos_Normal_Videos_003_x264_seg_0004,test,NormalVideos,Normal_Videos_003_x264,seg_0004,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0004
test_NormalVideos_Normal_Videos_003_x264_seg_0005,test,NormalVideos,Normal_Videos_003_x264,seg_0005,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0005
test_NormalVideos_Normal_Videos_003_x264_seg_0006,test,NormalVideos,Normal_Videos_003_x264,seg_0006,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0006
test_NormalVideos_Normal_Videos_003_x264_seg_0007,test,NormalVideos,Normal_Videos_003_x264,seg_0007,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0007
test_NormalVideos_Normal_Videos_003_x264_seg_0008,test,NormalVideos,Normal_Videos_003_x264,seg_0008,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0008
test_NormalVideos_Normal_Videos_003_x264_seg_0009,test,NormalVideos,Normal_Videos_003_x264,seg_0009,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0009
test_NormalVideos_Normal_Videos_003_x264_seg_0010,test,NormalVideos,Normal_Videos_003_x264,seg_0010,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0010
test_NormalVideos_Normal_Videos_003_x264_seg_0011,test,NormalVideos,Normal_Videos_003_x264,seg_0011,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0011
test_NormalVideos_Normal_Videos_003_x264_seg_0012,test,NormalVideos,Normal_Videos_003_x264,seg_0012,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0012
test_NormalVideos_Normal_Videos_003_x264_seg_0013,test,NormalVideos,Normal_Videos_003_x264,seg_0013,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0013
test_NormalVideos_Normal_Videos_003_x264_seg_0014,test,NormalVideos,Normal_Videos_003_x264,seg_0014,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0014
test_NormalVideos_Normal_Videos_003_x264_seg_0015,test,NormalVideos,Normal_Videos_003_x264,seg_0015,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0015
test_NormalVideos_Normal_Videos_003_x264_seg_0016,test,NormalVideos,Normal_Videos_003_x264,seg_0016,16,/content/data/segments_16/test/NormalVideos/Normal_Videos_003_x264/seg_0016
test_RoadAccidents_RoadAccidents001_x264_seg_0000,test,RoadAccidents,RoadAccidents001_x264,seg_0000,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0000
test_RoadAccidents_RoadAccidents001_x264_seg_0001,test,RoadAccidents,RoadAccidents001_x264,seg_0001,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0001
test_RoadAccidents_RoadAccidents001_x264_seg_0002,test,RoadAccidents,RoadAccidents001_x264,seg_0002,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0002
test_RoadAccidents_RoadAccidents001_x264_seg_0003,test,RoadAccidents,RoadAccidents001_x264,seg_0003,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0003
test_RoadAccidents_RoadAccidents001_x264_seg_0004,test,RoadAccidents,RoadAccidents001_x264,seg_0004,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0004
test_RoadAccidents_RoadAccidents001_x264_seg_0005,test,RoadAccidents,RoadAccidents001_x264,seg_0005,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0005
test_RoadAccidents_RoadAccidents001_x264_seg_0006,test,RoadAccidents,RoadAccidents001_x264,seg_0006,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0006
test_RoadAccidents_RoadAccidents001_x264_seg_0007,test,RoadAccidents,RoadAccidents001_x264,seg_0007,16,/content/data/segments_16/test/RoadAccidents/RoadAccidents001_x264/seg_0007
test_Robbery_Robbery048_x264_seg_0000,test,Robbery,Robbery048_x264,seg_0000,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0000
test_Robbery_Robbery048_x264_seg_0001,test,Robbery,Robbery048_x264,seg_0001,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0001
test_Robbery_Robbery048_x264_seg_0002,test,Robbery,Robbery048_x264,seg_0002,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0002
test_Robbery_Robbery048_x264_seg_0003,test,Robbery,Robbery048_x264,seg_0003,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0003
test_Robbery_Robbery048_x264_seg_0004,test,Robbery,Robbery048_x264,seg_0004,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0004
test_Robbery_Robbery048_x264_seg_0005,test,Robbery,Robbery048_x264,seg_0005,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0005
test_Robbery_Robbery048_x264_seg_0006,test,Robbery,Robbery048_x264,seg_0006,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0006
test_Robbery_Robbery048_x264_seg_0007,test,Robbery,Robbery048_x264,seg_0007,16,/content/data/segments_16/test/Robbery/Robbery048_x264/seg_0007
test_Shooting_Shooting002_x264_seg_0000,test,Shooting,Shooting002_x264,seg_0000,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0000
test_Shooting_Shooting002_x264_seg_0001,test,Shooting,Shooting002_x264,seg_0001,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0001
test_Shooting_Shooting002_x264_seg_0002,test,Shooting,Shooting002_x264,seg_0002,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0002
test_Shooting_Shooting002_x264_seg_0003,test,Shooting,Shooting002_x264,seg_0003,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0003
test_Shooting_Shooting002_x264_seg_0004,test,Shooting,Shooting002_x264,seg_0004,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0004
test_Shooting_Shooting002_x264_seg_0005,test,Shooting,Shooting002_x264,seg_0005,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0005
test_Shooting_Shooting002_x264_seg_0006,test,Shooting,Shooting002_x264,seg_0006,16,/content/data/segments_16/test/Shooting/Shooting002_x264/seg_0006
test_Shoplifting_Shoplifting001_x264_seg_0000,test,Shoplifting,Shoplifting001_x264,seg_0000,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0000
test_Shoplifting_Shoplifting001_x264_seg_0001,test,Shoplifting,Shoplifting001_x264,seg_0001,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0001
test_Shoplifting_Shoplifting001_x264_seg_0002,test,Shoplifting,Shoplifting001_x264,seg_0002,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0002
test_Shoplifting_Shoplifting001_x264_seg_0003,test,Shoplifting,Shoplifting001_x264,seg_0003,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0003
test_Shoplifting_Shoplifting001_x264_seg_0004,test,Shoplifting,Shoplifting001_x264,seg_0004,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0004
test_Shoplifting_Shoplifting001_x264_seg_0005,test,Shoplifting,Shoplifting001_x264,seg_0005,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0005
test_Shoplifting_Shoplifting001_x264_seg_0006,test,Shoplifting,Shoplifting001_x264,seg_0006,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0006
test_Shoplifting_Shoplifting001_x264_seg_0007,test,Shoplifting,Shoplifting001_x264,seg_0007,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0007
test_Shoplifting_Shoplifting001_x264_seg_0008,test,Shoplifting,Shoplifting001_x264,seg_0008,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0008
test_Shoplifting_Shoplifting001_x264_seg_0009,test,Shoplifting,Shoplifting001_x264,seg_0009,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0009
test_Shoplifting_Shoplifting001_x264_seg_0010,test,Shoplifting,Shoplifting001_x264,seg_0010,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0010
test_Shoplifting_Shoplifting001_x264_seg_0011,test,Shoplifting,Shoplifting001_x264,seg_0011,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0011
test_Shoplifting_Shoplifting001_x264_seg_0012,test,Shoplifting,Shoplifting001_x264,seg_0012,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0012
test_Shoplifting_Shoplifting001_x264_seg_0013,test,Shoplifting,Shoplifting001_x264,seg_0013,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0013
test_Shoplifting_Shoplifting001_x264_seg_0014,test,Shoplifting,Shoplifting001_x264,seg_0014,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0014
test_Shoplifting_Shoplifting001_x264_seg_0015,test,Shoplifting,Shoplifting001_x264,seg_0015,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0015
test_Shoplifting_Shoplifting001_x264_seg_0016,test,Shoplifting,Shoplifting001_x264,seg_0016,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0016
test_Shoplifting_Shoplifting001_x264_seg_0017,test,Shoplifting,Shoplifting001_x264,seg_0017,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0017
test_Shoplifting_Shoplifting001_x264_seg_0018,test,Shoplifting,Shoplifting001_x264,seg_0018,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0018
test_Shoplifting_Shoplifting001_x264_seg_0019,test,Shoplifting,Shoplifting001_x264,seg_0019,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0019
test_Shoplifting_Shoplifting001_x264_seg_0020,test,Shoplifting,Shoplifting001_x264,seg_0020,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0020
test_Shoplifting_Shoplifting001_x264_seg_0021,test,Shoplifting,Shoplifting001_x264,seg_0021,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0021
test_Shoplifting_Shoplifting001_x264_seg_0022,test,Shoplifting,Shoplifting001_x264,seg_0022,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0022
test_Shoplifting_Shoplifting001_x264_seg_0023,test,Shoplifting,Shoplifting001_x264,seg_0023,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0023
test_Shoplifting_Shoplifting001_x264_seg_0024,test,Shoplifting,Shoplifting001_x264,seg_0024,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0024
test_Shoplifting_Shoplifting001_x264_seg_0025,test,Shoplifting,Shoplifting001_x264,seg_0025,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0025
test_Shoplifting_Shoplifting001_x264_seg_0026,test,Shoplifting,Shoplifting001_x264,seg_0026,16,/content/data/segments_16/test/Shoplifting/Shoplifting001_x264/seg_0026
test_Stealing_Stealing019_x264_seg_0000,test,Stealing,Stealing019_x264,seg_0000,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0000
test_Stealing_Stealing019_x264_seg_0001,test,Stealing,Stealing019_x264,seg_0001,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0001
test_Stealing_Stealing019_x264_seg_0002,test,Stealing,Stealing019_x264,seg_0002,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0002
test_Stealing_Stealing019_x264_seg_0003,test,Stealing,Stealing019_x264,seg_0003,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0003
test_Stealing_Stealing019_x264_seg_0004,test,Stealing,Stealing019_x264,seg_0004,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0004
test_Stealing_Stealing019_x264_seg_0005,test,Stealing,Stealing019_x264,seg_0005,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0005
test_Stealing_Stealing019_x264_seg_0006,test,Stealing,Stealing019_x264,seg_0006,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0006
test_Stealing_Stealing019_x264_seg_0007,test,Stealing,Stealing019_x264,seg_0007,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0007
test_Stealing_Stealing019_x264_seg_0008,test,Stealing,Stealing019_x264,seg_0008,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0008
test_Stealing_Stealing019_x264_seg_0009,test,Stealing,Stealing019_x264,seg_0009,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0009
test_Stealing_Stealing019_x264_seg_0010,test,Stealing,Stealing019_x264,seg_0010,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0010
test_Stealing_Stealing019_x264_seg_0011,test,Stealing,Stealing019_x264,seg_0011,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0011
test_Stealing_Stealing019_x264_seg_0012,test,Stealing,Stealing019_x264,seg_0012,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0012
test_Stealing_Stealing019_x264_seg_0013,test,Stealing,Stealing019_x264,seg_0013,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0013
test_Stealing_Stealing019_x264_seg_0014,test,Stealing,Stealing019_x264,seg_0014,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0014
test_Stealing_Stealing019_x264_seg_0015,test,Stealing,Stealing019_x264,seg_0015,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0015
test_Stealing_Stealing019_x264_seg_0016,test,Stealing,Stealing019_x264,seg_0016,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0016
test_Stealing_Stealing019_x264_seg_0017,test,Stealing,Stealing019_x264,seg_0017,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0017
test_Stealing_Stealing019_x264_seg_0018,test,Stealing,Stealing019_x264,seg_0018,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0018
test_Stealing_Stealing019_x264_seg_0019,test,Stealing,Stealing019_x264,seg_0019,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0019
test_Stealing_Stealing019_x264_seg_0020,test,Stealing,Stealing019_x264,seg_0020,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0020
test_Stealing_Stealing019_x264_seg_0021,test,Stealing,Stealing019_x264,seg_0021,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0021
test_Stealing_Stealing019_x264_seg_0022,test,Stealing,Stealing019_x264,seg_0022,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0022
test_Stealing_Stealing019_x264_seg_0023,test,Stealing,Stealing019_x264,seg_0023,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0023
test_Stealing_Stealing019_x264_seg_0024,test,Stealing,Stealing019_x264,seg_0024,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0024
test_Stealing_Stealing019_x264_seg_0025,test,Stealing,Stealing019_x264,seg_0025,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0025
test_Stealing_Stealing019_x264_seg_0026,test,Stealing,Stealing019_x264,seg_0026,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0026
test_Stealing_Stealing019_x264_seg_0027,test,Stealing,Stealing019_x264,seg_0027,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0027
test_Stealing_Stealing019_x264_seg_0028,test,Stealing,Stealing019_x264,seg_0028,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0028
test_Stealing_Stealing019_x264_seg_0029,test,Stealing,Stealing019_x264,seg_0029,16,/content/data/segments_16/test/Stealing/Stealing019_x264/seg_0029
test_Vandalism_Vandalism007_x264_seg_0000,test,Vandalism,Vandalism007_x264,seg_0000,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0000
test_Vandalism_Vandalism007_x264_seg_0001,test,Vandalism,Vandalism007_x264,seg_0001,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0001
test_Vandalism_Vandalism007_x264_seg_0002,test,Vandalism,Vandalism007_x264,seg_0002,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0002
test_Vandalism_Vandalism007_x264_seg_0003,test,Vandalism,Vandalism007_x264,seg_0003,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0003
test_Vandalism_Vandalism007_x264_seg_0004,test,Vandalism,Vandalism007_x264,seg_0004,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0004
test_Vandalism_Vandalism007_x264_seg_0005,test,Vandalism,Vandalism007_x264,seg_0005,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0005
test_Vandalism_Vandalism007_x264_seg_0006,test,Vandalism,Vandalism007_x264,seg_0006,16,/content/data/segments_16/test/Vandalism/Vandalism007_x264/seg_0006
